"","mod","x","y","angle","height","period","wind"
"58","mod019",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"59","mod019",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"60","mod019",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"61","mod020",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"62","mod020",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"63","mod020",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"64","mod021",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"65","mod021",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"66","mod021",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"67","mod022",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"68","mod022",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"69","mod022",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"70","mod023",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"71","mod023",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"72","mod023",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"73","mod024",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"74","mod024",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"75","mod024",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"76","mod025",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"77","mod025",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"78","mod025",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"79","mod026",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"80","mod026",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"81","mod026",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"82","mod027",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"83","mod027",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"84","mod027",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"85","mod028",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"86","mod028",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"87","mod028",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"88","mod029",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"89","mod029",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"90","mod029",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
"91","mod030",-120.5,34.16667,294.515757242839,2.05340111255646,8.02567497889201,10.9507617950439
"92","mod030",-120.167,33.66633,296.402425130208,1.92795753479004,7.78087441126506,9.22662258148193
"93","mod030",-119.667,34.16667,258.317571004232,1.12750140825907,8.43159818649292,1.47182023525238
