"","mod","x","y","angle","height","period","wind"
"26","mod025",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"27","mod026",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"28","mod027",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"29","mod028",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"30","mod029",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"31","mod030",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"32","mod031",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"33","mod032",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"34","mod033",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"35","mod034",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"36","mod035",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"37","mod036",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"38","mod037",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"39","mod038",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"40","mod039",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"41","mod040",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"42","mod041",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"43","mod042",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"44","mod043",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"45","mod044",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"46","mod045",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"47","mod046",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"48","mod047",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"49","mod048",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"50","mod049",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"51","mod050",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"52","mod051",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"53","mod052",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"54","mod053",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"55","mod054",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"56","mod055",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"57","mod056",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"58","mod057",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"59","mod058",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"60","mod059",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"61","mod060",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"62","mod061",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"63","mod062",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"64","mod063",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"65","mod064",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"66","mod065",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"67","mod066",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"68","mod067",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"69","mod068",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"70","mod069",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"71","mod070",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"72","mod071",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"73","mod072",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"74","mod073",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"75","mod074",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"76","mod075",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
"77","mod076",-120.167,33.66633,209.689559936523,1.1091548204422,15.5324471791585,6.45854028065999
