"","date","angle","height","period","wind"
"24","2022.06.27.09.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"25","2022.06.27.10.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"26","2022.06.27.11.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"27","2022.06.27.12.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"28","2022.06.27.13.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"29","2022.06.27.14.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"30","2022.06.27.15.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"31","2022.06.27.16.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"32","2022.06.27.17.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"33","2022.06.27.18.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"34","2022.06.27.19.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"35","2022.06.27.20.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"36","2022.06.27.21.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"37","2022.06.27.22.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"38","2022.06.27.23.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"39","2022.06.28.00.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"40","2022.06.28.01.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"41","2022.06.28.02.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"42","2022.06.28.03.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"43","2022.06.28.04.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"44","2022.06.28.05.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"45","2022.06.28.06.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"46","2022.06.28.07.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"47","2022.06.28.08.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"48","2022.06.28.09.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"49","2022.06.28.10.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"50","2022.06.28.11.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"51","2022.06.28.12.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"52","2022.06.28.13.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"53","2022.06.28.14.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"54","2022.06.28.15.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"55","2022.06.28.16.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"56","2022.06.28.17.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"57","2022.06.28.18.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"58","2022.06.28.19.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"59","2022.06.28.20.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"60","2022.06.28.21.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"61","2022.06.28.22.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"62","2022.06.28.23.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"63","2022.06.29.00.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"64","2022.06.29.01.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"65","2022.06.29.02.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"66","2022.06.29.03.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"67","2022.06.29.04.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"68","2022.06.29.05.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"69","2022.06.29.06.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"70","2022.06.29.07.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"71","2022.06.29.08.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"72","2022.06.29.09.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"73","2022.06.29.10.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"74","2022.06.29.11.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"75","2022.06.29.12.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"76","2022.06.29.13.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"77","2022.06.29.14.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"78","2022.06.29.15.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"79","2022.06.29.16.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"80","2022.06.29.17.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"81","2022.06.29.18.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"82","2022.06.29.19.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"83","2022.06.29.20.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"84","2022.06.29.21.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"85","2022.06.29.22.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"86","2022.06.29.23.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"87","2022.06.30.00.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"88","2022.06.30.01.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"89","2022.06.30.02.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"90","2022.06.30.03.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"91","2022.06.30.04.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"92","2022.06.30.05.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"93","2022.06.30.06.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"94","2022.06.30.07.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"95","2022.06.30.08.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"96","2022.06.30.09.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"97","2022.06.30.10.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"98","2022.06.30.11.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"99","2022.06.30.12.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"100","2022.06.30.13.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"101","2022.06.30.14.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"102","2022.06.30.15.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"103","2022.06.30.16.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"104","2022.06.30.17.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"105","2022.06.30.18.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"106","2022.06.30.19.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"107","2022.06.30.20.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"108","2022.06.30.21.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"109","2022.06.30.22.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"110","2022.06.30.23.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"111","2022.07.01.00.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"112","2022.07.01.01.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"113","2022.07.01.02.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"114","2022.07.01.03.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"115","2022.07.01.04.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"116","2022.07.01.05.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"117","2022.07.01.06.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"118","2022.07.01.07.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"119","2022.07.01.08.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
"120","2022.07.01.09.41.56",209.294520060221,1.26068063577016,14.6223328908285,8.86660639444987
