"","date","angle","height","period","wind"
"60","2022.07.06.21.45.52",290.008117675781,1.12732609113057,9.05072689056396,9.19743553797404
"61","2022.07.06.22.45.52",290.502400716146,1.1449316740036,8.98210080464681,9.45757039388021
"62","2022.07.06.23.45.52",290.836598714193,1.16956233978271,8.94910828272502,9.94490750630697
"63","2022.07.07.00.45.52",291.152150472005,1.17609441280365,8.92358859380086,9.56990083058675
"64","2022.07.07.01.45.52",291.491149902344,1.17095291614532,9.41741498311361,9.39076805114746
"65","2022.07.07.02.45.52",291.481658935547,1.16277774175008,9.39526112874349,9.1993236541748
"66","2022.07.07.03.45.52",291.44921875,1.1513659954071,9.37503655751546,8.97257614135742
"67","2022.07.07.04.45.52",289.592122395833,1.15123339494069,9.50332927703857,9.07538191477458
"68","2022.07.07.05.45.52",289.528747558594,1.14283869663874,9.54118188222249,8.93900299072266
"69","2022.07.07.06.45.52",286.038462320964,1.13608594735463,10.0427061716715,8.80430285135905
"70","2022.07.07.07.45.52",285.991088867188,1.13934723536174,10.2126617431641,9.1521110534668
"71","2022.07.07.08.45.52",286.868804931641,1.16090818246206,10.2454408009847,9.53295103708903
"72","2022.07.07.09.45.52",287.374094645182,1.21377150217692,10.1072858174642,10.373241742452
"73","2022.07.07.10.45.52",287.718241373698,1.28843645254771,9.4320764541626,11.0718987782796
"74","2022.07.07.11.45.52",292.255126953125,1.33902903397878,7.72519079844157,10.9988018671672
"75","2022.07.07.12.45.52",292.855458577474,1.37023723125458,7.43893734614054,10.9206345876058
"76","2022.07.07.13.45.52",293.771209716797,1.39060425758362,7.47959518432617,10.5804262161255
"77","2022.07.07.14.45.52",294.264963785807,1.37257540225983,7.50010140736898,10.0272483825684
"78","2022.07.07.15.45.52",290.387420654297,1.34393485387166,9.02258030573527,9.91794649759928
"79","2022.07.07.16.45.52",290.221791585286,1.35296173890432,9.27330080668131,10.3580169677734
"80","2022.07.07.17.45.52",290.504811604818,1.38254964351654,8.68116982777913,10.5847307840983
"81","2022.07.07.18.45.52",290.586924235026,1.40513435999552,8.66153526306152,10.6638482411702
"82","2022.07.07.19.45.52",290.68271891276,1.40410530567169,8.64529418945312,10.3810990651449
"83","2022.07.07.20.45.52",296.229563395182,1.49712117513021,6.08952697118123,11.7702859242757
"84","2022.07.07.21.45.52",297.369781494141,1.55834372838338,6.17762962977092,12.0933564503988
"85","2022.07.07.22.45.52",298.295288085938,1.61889100074768,6.24537309010824,12.5868021647135
"86","2022.07.07.23.45.52",298.911875406901,1.59832326571147,6.26826413472493,12.0211515426636
"87","2022.07.08.00.45.52",297.579844156901,1.54554192225138,7.02705224355062,11.5389264424642
"88","2022.07.08.01.45.52",297.314320882161,1.49856742223104,6.96738878885905,11.1176630655924
"89","2022.07.08.02.45.52",296.333648681641,1.46255016326904,7.4534281094869,10.8434381484985
"90","2022.07.08.03.45.52",296.057240804036,1.47556507587433,7.43176968892415,11.1101582845052
"91","2022.07.08.04.45.52",296.641306559245,1.4902317126592,7.42273712158203,11.0842196146647
"92","2022.07.08.05.45.52",297.021413167318,1.50133995215098,7.4011705716451,10.9932533899943
"93","2022.07.08.06.45.52",297.136199951172,1.49701964855194,7.39434321721395,10.6715071996053
"94","2022.07.08.07.45.52",296.908803304036,1.46450122197469,7.41748936971029,10.0273739496867
"95","2022.07.08.08.45.52",299.929372151693,1.44982568422953,6.65787188212077,9.72358957926432
"96","2022.07.08.09.45.52",300.679656982422,1.42518635590871,6.74740648269653,9.04828898111979
"97","2022.07.08.10.45.52",300.914418538411,1.40137418111165,6.88858683904012,8.38880411783854
"98","2022.07.08.11.45.52",301.243194580078,1.39254132906596,7.00149695078532,8.19374163945516
"99","2022.07.08.12.45.52",301.467844645182,1.38020551204681,7.05902703603109,7.11231374740601
"100","2022.07.08.13.45.52",301.592915852865,1.35744432608287,7.10687700907389,6.13041241963704
"101","2022.07.08.14.45.52",301.6337890625,1.33675754070282,7.15347480773926,5.69261638323466
"102","2022.07.08.15.45.52",301.044637044271,1.31685475508372,7.31230115890503,5.8290475209554
"103","2022.07.08.16.45.52",300.143534342448,1.29430381457011,7.42325592041016,6.14567279815674
"104","2022.07.08.17.45.52",300.051625569661,1.28595980008443,7.45843060811361,7.02081235249837
"105","2022.07.08.18.45.52",299.893727620443,1.28780062993368,7.47986936569214,7.68414545059204
"106","2022.07.08.19.45.52",299.852315266927,1.33654924233754,7.44242795308431,9.33649889628092
"107","2022.07.08.20.45.52",299.700612386068,1.41023739178975,7.37034940719604,10.0270627339681
"108","2022.07.08.21.45.52",301.461334228516,1.51964823404948,6.99005190531413,11.3138074874878
"109","2022.07.08.22.45.52",301.786010742188,1.61684346199036,6.32986466089884,11.902027130127
"110","2022.07.08.23.45.52",302.368377685547,1.65921330451965,6.35454781850179,12.0854419072469
"111","2022.07.09.00.45.52",302.824900309245,1.65262981255849,6.44801235198975,11.8137982686361
"112","2022.07.09.01.45.52",302.118560791016,1.57799033323924,6.84466807047526,10.9410155614217
"113","2022.07.09.02.45.52",302.591593424479,1.55787539482117,6.8473261197408,11.2338924407959
"114","2022.07.09.03.45.52",302.883239746094,1.56974156697591,6.82720152537028,11.2933893203735
"115","2022.07.09.04.45.52",303.246215820312,1.60637887318929,6.82340002059937,11.5750741958618
"116","2022.07.09.05.45.52",303.757588704427,1.64925928910573,6.83275508880615,11.8285252253215
"117","2022.07.09.06.45.52",304.338053385417,1.6836234331131,6.83777681986491,11.7140636444092
"118","2022.07.09.07.45.52",304.768341064453,1.69090191523234,6.82139492034912,11.4184195200602
"119","2022.07.09.08.45.52",304.972361246745,1.68925344944,6.80302317937215,11.1303927103678
"120","2022.07.09.09.45.52",304.935679117839,1.66416358947754,6.78928295771281,10.7474972407023
