"","date","angle","height","period","wind"
"61","2022.06.28.22.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"62","2022.06.28.23.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"63","2022.06.29.00.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"64","2022.06.29.01.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"65","2022.06.29.02.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"66","2022.06.29.03.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"67","2022.06.29.04.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"68","2022.06.29.05.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"69","2022.06.29.06.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"70","2022.06.29.07.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"71","2022.06.29.08.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"72","2022.06.29.09.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"73","2022.06.29.10.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"74","2022.06.29.11.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"75","2022.06.29.12.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"76","2022.06.29.13.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"77","2022.06.29.14.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"78","2022.06.29.15.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"79","2022.06.29.16.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"80","2022.06.29.17.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"81","2022.06.29.18.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"82","2022.06.29.19.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"83","2022.06.29.20.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"84","2022.06.29.21.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"85","2022.06.29.22.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"86","2022.06.29.23.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"87","2022.06.30.00.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"88","2022.06.30.01.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"89","2022.06.30.02.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"90","2022.06.30.03.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"91","2022.06.30.04.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"92","2022.06.30.05.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"93","2022.06.30.06.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"94","2022.06.30.07.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"95","2022.06.30.08.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"96","2022.06.30.09.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"97","2022.06.30.10.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"98","2022.06.30.11.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"99","2022.06.30.12.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"100","2022.06.30.13.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"101","2022.06.30.14.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"102","2022.06.30.15.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"103","2022.06.30.16.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"104","2022.06.30.17.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"105","2022.06.30.18.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"106","2022.06.30.19.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"107","2022.06.30.20.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"108","2022.06.30.21.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"109","2022.06.30.22.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"110","2022.06.30.23.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"111","2022.07.01.00.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"112","2022.07.01.01.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"113","2022.07.01.02.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"114","2022.07.01.03.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"115","2022.07.01.04.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"116","2022.07.01.05.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"117","2022.07.01.06.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"118","2022.07.01.07.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"119","2022.07.01.08.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
"120","2022.07.01.09.41.56",248.412592569987,0.6324662566185,8.89086246490479,2.175652662913
